Date,Product_Category,Units_Sold,Daily_Revenue,Demand_Index,Day_of_Week,Is_Weekend,Is_Holiday,Price,Is_On_Sale,Avg_Daily_Temperature,Rainfall_mm
2023-02-16,Electronics,56,2380.0,57,3,0,0,42.5,1.0,22.790041850483174,1.6919405937645537
2023-02-17,Clothing,78,1989.0,57,4,0,0,25.5,1.0,19.45881553475243,0.4905644919038741
2023-02-17,Household,121,1542.75,57,4,0,0,12.75,1.0,19.45881553475243,0.4905644919038741
2023-02-17,Electronics,54,2295.0,57,4,0,0,42.5,1.0,19.45881553475243,0.4905644919038741
2023-02-18,Clothing,64,1920.0,67,5,1,0,30.0,0.0,22.85328303207618,2.526733691308695
2023-02-18,Household,142,1810.5,67,5,1,0,12.75,1.0,22.85328303207618,2.526733691308695
2023-02-18,Electronics,66,2805.0,67,5,1,0,42.5,1.0,22.85328303207618,2.526733691308695
2023-02-19,Clothing,70,2100.0,72,6,1,0,30.0,0.0,21.404533002961966,0.0
2023-02-19,Household,127,1905.0,72,6,1,0,15.0,0.0,21.404533002961966,0.0
2023-02-19,Electronics,46,2300.0,72,6,1,0,50.0,0.0,21.404533002961966,0.0
2023-02-20,Clothing,58,1740.0,57,0,0,0,30.0,0.0,18.409249820057383,1.9761032406765353
2023-02-20,Household,100,1500.0,57,0,0,0,15.0,0.0,18.409249820057383,1.9761032406765353
2023-02-20,Electronics,36,1800.0,57,0,0,0,50.0,0.0,18.409249820057383,1.9761032406765353
2023-02-21,Clothing,52,1560.0,57,1,0,0,30.0,0.0,24.62685540698099,0.25605411596734085
2023-02-21,Household,120,1530.0,57,1,0,0,12.75,1.0,24.62685540698099,0.25605411596734085
2023-02-21,Electronics,39,1950.0,57,1,0,0,50.0,0.0,24.62685540698099,0.25605411596734085
2023-02-22,Clothing,59,1770.0,57,2,0,0,30.0,0.0,17.419837045820017,0.7105812064700228
2023-02-22,Household,121,1542.75,57,2,0,0,12.75,1.0,,0.7105812064700228
2023-02-22,Electronics,53,2252.5,57,2,0,0,42.5,1.0,17.419837045820017,0.7105812064700228
2023-02-23,Clothing,54,1620.0,58,3,0,0,30.0,0.0,23.337466702329426,1.6668528431297016
2023-02-23,Household,102,1530.0,58,3,0,0,15.0,0.0,23.337466702329426,1.6668528431297016
2023-02-23,Electronics,58,2465.0,58,3,0,0,42.5,1.0,23.337466702329426,1.6668528431297016
2023-02-24,Clothing,59,1770.0,63,4,0,0,30.0,0.0,23.894775095902144,0.0
2023-02-24,Household,111,1665.0,63,4,0,0,15.0,,23.894775095902144,0.0
2023-02-24,Electronics,63,2677.5,63,4,0,0,42.5,1.0,23.894775095902144,0.0
2023-02-25,Clothing,64,1920.0,68,5,1,0,30.0,0.0,23.442578191747735,2.044035824035132
2023-02-25,Household,120,1800.0,68,5,1,0,15.0,0.0,23.442578191747735,2.044035824035132
2023-02-25,Electronics,67,2847.5,68,5,1,0,42.5,1.0,23.442578191747735,2.044035824035132
2023-02-26,Clothing,67,2010.0,73,6,1,0,30.0,0.0,25.811235026505578,0.0
2023-02-26,Household,128,1920.0,73,6,1,0,15.0,,25.811235026505578,0.0
2023-02-26,Electronics,49,2450.0,73,6,1,0,50.0,0.0,25.811235026505578,0.0
2023-02-27,Clothing,55,1650.0,58,0,0,0,30.0,0.0,22.366783924150962,2.5935050634997445
2023-02-27,Household,102,1530.0,58,0,0,0,15.0,0.0,22.366783924150962,2.5935050634997445
2023-02-27,Electronics,38,1900.0,58,0,0,0,50.0,0.0,22.366783924150962,2.5935050634997445
2023-02-28,Clothing,62,1860.0,63,1,0,0,30.0,0.0,20.606934179562273,0.0
2023-02-28,Household,111,1665.0,63,1,0,0,15.0,0.0,20.606934179562273,0.0
2023-02-28,Electronics,41,2050.0,63,1,0,0,50.0,0.0,20.606934179562273,
2023-03-01,Clothing,43,1290.0,48,2,0,0,30.0,0.0,25.015017936849667,15.23518993382353
2023-03-01,Household,84,1260.0,48,2,0,0,15.0,0.0,25.015017936849667,15.23518993382353
2023-03-01,Electronics,33,1650.0,48,2,0,0,50.0,0.0,25.015017936849667,
2023-03-02,Clothing,51,1530.0,58,3,0,0,30.0,0.0,26.43303731240643,0.23676305095109362
2023-03-02,Household,101,1515.0,58,3,0,0,15.0,0.0,26.43303731240643,0.23676305095109362
2023-03-02,Electronics,40,2000.0,58,3,0,0,50.0,0.0,26.43303731240643,0.23676305095109362
2023-03-03,Clothing,55,1650.0,58,4,0,0,30.0,0.0,21.97027428996095,1.114328781728823
2023-03-03,Household,102,1530.0,58,4,0,0,15.0,0.0,21.97027428996095,1.114328781728823
2023-03-03,Electronics,38,1900.0,58,4,0,0,50.0,0.0,21.97027428996095,1.114328781728823
2023-03-04,Clothing,70,2100.0,73,5,1,0,30.0,0.0,22.909298276920374,0.0
2023-03-04,Household,129,1935.0,73,5,1,0,15.0,0.0,22.909298276920374,0.0
2023-03-04,Electronics,47,2350.0,73,5,1,0,50.0,0.0,22.909298276920374,0.0
2023-03-05,Clothing,69,2070.0,73,6,1,0,30.0,0.0,23.968287391759375,0.0
2023-03-05,Household,129,1935.0,73,6,1,0,15.0,0.0,23.968287391759375,0.0
2023-03-05,Electronics,48,2400.0,73,6,1,0,50.0,0.0,23.968287391759375,0.0
2023-03-06,Clothing,56,1680.0,58,0,0,0,30.0,0.0,21.85988666915249,0.651864206874901
2023-03-06,Household,102,1530.0,58,0,0,0,15.0,0.0,21.85988666915249,0.651864206874901
2023-03-06,Electronics,57,2422.5,58,0,0,0,42.5,1.0,21.85988666915249,0.651864206874901
2023-03-07,Clothing,86,2193.0,64,1,0,0,25.5,1.0,21.194154148455823,0.0
2023-03-07,Household,113,1695.0,64,1,0,0,15.0,0.0,21.194154148455823,0.0
2023-03-07,Electronics,62,2635.0,64,1,0,0,42.5,1.0,21.194154148455823,0.0
2023-03-08,Clothing,73,1861.5,59,2,0,0,25.5,1.0,25.575749843541153,0.18654956582670978
2023-03-08,Household,103,1545.0,59,2,0,0,15.0,0.0,25.575749843541153,0.18654956582670978
2023-03-08,Electronics,60,2550.0,59,2,0,0,42.5,1.0,25.575749843541153,0.18654956582670978
2023-03-09,Clothing,114,2907.0,89,3,0,0,25.5,1.0,26.484578709725085,0.0
2023-03-09,Household,157,2355.0,89,3,0,0,15.0,0.0,26.484578709725085,0.0
2023-03-09,Electronics,87,3697.5,89,3,0,0,42.5,1.0,26.484578709725085,0.0
2023-03-10,Clothing,77,2310.0,84,4,0,0,30.0,0.0,26.763232051982953,1.1669873724181379
2023-03-10,Household,148,2220.0,84,4,0,0,15.0,0.0,26.763232051982953,1.1669873724181379
2023-03-10,Electronics,56,2800.0,84,4,0,0,50.0,0.0,26.763232051982953,1.1669873724181379
2023-03-11,Clothing,90,2700.0,99,5,1,0,30.0,0.0,28.795461090290647,0.0
2023-03-11,Household,210,2677.5,99,5,1,0,12.75,1.0,28.795461090290647,0.0
2023-03-11,Electronics,65,3250.0,99,5,1,0,50.0,0.0,28.795461090290647,0.0
2023-03-12,Clothing,96,2880.0,99,6,1,0,30.0,0.0,22.717100499850368,0.0
2023-03-12,Household,211,2690.25,99,6,1,0,12.75,1.0,22.717100499850368,0.0
2023-03-12,Electronics,63,3150.0,99,6,1,0,50.0,0.0,22.717100499850368,0.0
2023-03-13,Clothing,82,2460.0,89,0,0,0,30.0,0.0,27.28533283742049,0.0
2023-03-13,Household,157,2355.0,89,0,0,0,15.0,0.0,27.28533283742049,0.0
2023-03-13,Electronics,59,2950.0,89,0,0,0,50.0,0.0,27.28533283742049,0.0
2023-03-14,Clothing,78,2340.0,84,1,0,0,30.0,0.0,25.989230356602757,1.5564333101024705
2023-03-14,Household,148,2220.0,84,1,0,0,15.0,0.0,25.989230356602757,1.5564333101024705
2023-03-14,Electronics,55,2750.0,84,1,0,0,50.0,0.0,25.989230356602757,1.5564333101024705
2023-03-15,Clothing,55,1650.0,59,2,0,0,30.0,0.0,23.82439452131752,2.3225032580176888
2023-03-15,Household,103,1545.0,59,2,0,0,15.0,0.0,23.82439452131752,2.3225032580176888
2023-03-15,Electronics,39,1950.0,59,2,0,0,50.0,0.0,23.82439452131752,2.3225032580176888
2023-03-16,Clothing,59,1770.0,64,3,0,0,30.0,0.0,25.23948043765366,0.0
2023-03-16,Household,112,1680.0,64,3,0,0,15.0,0.0,25.23948043765366,0.0
2023-03-16,Electronics,43,2150.0,64,3,0,0,50.0,0.0,25.23948043765366,0.0
2023-03-17,Clothing,55,1650.0,59,4,0,0,30.0,0.0,23.51221570076331,0.14610641461360507
2023-03-17,Household,103,1545.0,59,4,0,0,15.0,0.0,23.51221570076331,0.14610641461360507
2023-03-17,Electronics,39,1950.0,59,4,0,0,50.0,0.0,23.51221570076331,0.14610641461360507
2023-03-18,Clothing,66,1980.0,74,5,1,0,30.0,0.0,27.610673221424662,0.0
2023-03-18,Household,130,1950.0,74,5,1,0,15.0,0.0,27.610673221424662,0.0
2023-03-18,Electronics,50,2500.0,74,5,1,0,50.0,0.0,27.610673221424662,0.0
2023-03-19,Clothing,62,1860.0,69,6,1,0,30.0,0.0,26.808122662600983,0.8774414425475003
2023-03-19,Household,121,1815.0,69,6,1,0,15.0,0.0,26.808122662600983,0.8774414425475003
2023-03-19,Electronics,47,2350.0,69,6,1,0,50.0,0.0,26.808122662600983,0.8774414425475003
2023-03-20,Clothing,54,1620.0,59,0,0,0,30.0,0.0,24.80052331697823,4.824475784972323
2023-03-20,Household,103,1545.0,59,0,0,0,15.0,0.0,24.80052331697823,4.824475784972323
2023-03-20,Electronics,40,2000.0,59,0,0,0,50.0,0.0,24.80052331697823,4.824475784972323
2023-03-21,Clothing,44,1320.0,49,1,0,0,30.0,0.0,25.29087931498727,5.545545921982382
2023-03-21,Household,103,1313.25,49,1,0,0,12.75,1.0,25.29087931498727,5.545545921982382
2023-03-21,Electronics,34,1700.0,49,1,0,0,50.0,0.0,25.29087931498727,5.545545921982382
2023-03-22,Clothing,53,1590.0,59,2,0,0,30.0,0.0,25.953305376662374,0.6322580051626576
2023-03-22,Household,124,1581.0,59,2,0,0,12.75,1.0,25.953305376662374,0.6322580051626576
2023-03-22,Electronics,40,2000.0,59,2,0,0,50.0,0.0,25.953305376662374,0.6322580051626576
2023-03-23,Clothing,52,1560.0,59,3,0,0,30.0,0.0,26.508344704890682,2.5205474388047935
2023-03-23,Household,103,1545.0,59,3,0,0,15.0,0.0,26.508344704890682,2.5205474388047935
2023-03-23,Electronics,40,2000.0,59,3,0,0,50.0,0.0,,2.5205474388047935
2023-03-24,Clothing,54,1620.0,59,4,0,0,30.0,0.0,24.3767493009527,0.46201904006041583
2023-03-24,Household,103,1545.0,59,4,0,0,15.0,0.0,24.3767493009527,0.46201904006041583
2023-03-24,Electronics,40,2000.0,59,4,0,0,50.0,0.0,24.3767493009527,0.46201904006041583
2023-03-25,Clothing,64,1920.0,69,5,1,0,30.0,0.0,24.53848042812556,0.7031511007937314
2023-03-25,Household,146,1861.5,69,5,1,0,12.75,1.0,24.53848042812556,0.7031511007937314
2023-03-25,Electronics,46,2300.0,69,5,1,0,50.0,0.0,24.53848042812556,0.7031511007937314
2023-03-26,Clothing,66,1980.0,69,6,1,0,30.0,0.0,23.04699991174451,2.5662852309490005
2023-03-26,Household,146,1861.5,69,6,1,0,12.75,1.0,23.04699991174451,2.5662852309490005
2023-03-26,Electronics,45,2250.0,69,6,1,0,50.0,0.0,23.04699991174451,2.5662852309490005
2023-03-27,Clothing,57,1710.0,59,0,0,0,30.0,0.0,21.89064790809286,1.278538456511987
2023-03-27,Household,104,1560.0,59,0,0,0,15.0,0.0,21.89064790809286,1.278538456511987
2023-03-27,Electronics,39,1950.0,59,0,0,0,50.0,0.0,21.89064790809286,1.278538456511987
2023-03-28,Clothing,51,1530.0,59,1,0,0,30.0,0.0,27.726341631934876,0.2261554244402879
2023-03-28,Household,103,1545.0,59,1,0,0,15.0,0.0,27.726341631934876,0.2261554244402879
2023-03-28,Electronics,41,2050.0,59,1,0,0,50.0,0.0,27.726341631934876,0.2261554244402879
2023-03-29,Clothing,55,1650.0,59,2,0,0,30.0,0.0,23.62099094595772,0.7075899340274656
2023-03-29,Household,103,1545.0,59,2,0,0,15.0,0.0,23.62099094595772,0.7075899340274656
2023-03-29,Electronics,39,1950.0,59,2,0,0,50.0,0.0,23.62099094595772,0.7075899340274656
2023-03-30,Clothing,54,1620.0,59,3,0,0,30.0,0.0,24.21927287194609,1.7340740166677162
2023-03-30,Household,103,1545.0,59,3,0,0,15.0,0.0,24.21927287194609,1.7340740166677162
2023-03-30,Electronics,40,2000.0,59,3,0,0,50.0,0.0,24.21927287194609,1.7340740166677162
2023-03-31,Clothing,47,1410.0,49,4,0,0,30.0,0.0,21.79697984556077,6.0881969950980945
2023-03-31,Household,86,1290.0,49,4,0,0,15.0,0.0,,6.0881969950980945
2023-03-31,Electronics,33,1650.0,49,4,0,0,50.0,0.0,21.79697984556077,6.0881969950980945
2023-04-01,Clothing,66,1980.0,70,5,1,0,30.0,0.0,23.196085007774126,2.8725872278379296
2023-04-01,Household,123,1845.0,70,5,1,0,15.0,0.0,,2.8725872278379296
2023-04-01,Electronics,46,2300.0,70,5,1,0,50.0,0.0,23.196085007774126,2.8725872278379296
2023-04-02,Clothing,68,2040.0,74,6,1,0,30.0,0.0,25.382049042047814,0.0
2023-04-02,Household,130,1950.0,74,6,1,0,15.0,0.0,25.382049042047814,0.0
2023-04-02,Electronics,49,2450.0,74,6,1,0,50.0,0.0,25.382049042047814,0.0
2023-04-03,Clothing,53,1590.0,59,0,0,0,30.0,0.0,25.964774199977278,0.331136623899531
2023-04-03,Household,103,1545.0,59,0,0,0,15.0,0.0,25.964774199977278,0.331136623899531
2023-04-03,Electronics,40,2000.0,59,0,0,0,50.0,0.0,25.964774199977278,0.331136623899531
2023-04-04,Clothing,54,1620.0,59,1,0,0,30.0,0.0,24.86961604329237,1.195013409936069
2023-04-04,Household,103,1545.0,59,1,0,0,15.0,0.0,24.86961604329237,1.195013409936069
2023-04-04,Electronics,40,2000.0,59,1,0,0,50.0,0.0,24.86961604329237,
2023-04-05,Clothing,56,1680.0,64,2,0,0,30.0,0.0,28.26882963921635,0.0
2023-04-05,Household,112,1680.0,64,2,0,0,15.0,0.0,28.26882963921635,0.0
2023-04-05,Electronics,44,2200.0,64,2,0,0,50.0,0.0,28.26882963921635,0.0
2023-04-06,Clothing,75,1912.5,59,3,0,0,25.5,1.0,24.398788076181223,1.7467179251658131
2023-04-06,Household,124,1581.0,59,3,0,0,12.75,1.0,24.398788076181223,1.7467179251658131
2023-04-06,Electronics,40,2000.0,59,3,0,0,50.0,0.0,24.398788076181223,1.7467179251658131
2023-04-07,Clothing,75,1912.5,59,4,0,0,25.5,1.0,,1.8819490718032639
2023-04-07,Household,124,1581.0,59,4,0,0,12.75,1.0,24.16752117602269,1.8819490718032639
2023-04-07,Electronics,40,2000.0,59,4,0,0,50.0,0.0,24.16752117602269,1.8819490718032639
2023-04-08,Clothing,95,2422.5,74,5,1,0,25.5,1.0,24.71340843281699,0.0
2023-04-08,Household,130,1950.0,74,5,1,0,15.0,0.0,24.71340843281699,0.0
2023-04-08,Electronics,49,2450.0,74,5,1,0,50.0,0.0,24.71340843281699,0.0
2023-04-09,Clothing,65,1950.0,69,6,1,0,30.0,0.0,23.612333983991643,4.737904276647886
2023-04-09,Household,121,1815.0,69,6,1,0,15.0,0.0,23.612333983991643,4.737904276647886
2023-04-09,Electronics,45,2250.0,69,6,1,0,50.0,0.0,23.612333983991643,4.737904276647886
2023-04-10,Clothing,50,1500.0,59,0,0,0,30.0,0.0,29.399857124056318,0.0025896003492318354
2023-04-10,Household,103,1545.0,59,0,0,0,15.0,0.0,29.399857124056318,0.0025896003492318354
2023-04-10,Electronics,42,2100.0,59,0,0,0,50.0,0.0,29.399857124056318,0.0025896003492318354
2023-04-11,Clothing,58,1740.0,64,1,0,0,30.0,0.0,,0.0
2023-04-11,Household,112,1680.0,64,1,0,0,15.0,0.0,25.528301138081755,0.0
2023-04-11,Electronics,43,2150.0,64,1,0,0,50.0,0.0,25.528301138081755,0.0
2023-04-12,Clothing,54,1620.0,59,2,0,0,30.0,0.0,24.858293448688606,0.23786858626057628
2023-04-12,Household,124,1581.0,59,2,0,0,12.75,1.0,24.858293448688606,0.23786858626057628
2023-04-12,Electronics,40,2000.0,59,2,0,0,50.0,0.0,,0.23786858626057628
2023-04-13,Clothing,51,1530.0,59,3,0,0,30.0,0.0,27.830481053097028,0.8483456674211389
2023-04-13,Household,124,1581.0,59,3,0,0,12.75,1.0,27.830481053097028,0.8483456674211389
2023-04-13,Electronics,41,2050.0,59,3,0,0,50.0,0.0,27.830481053097028,
2023-04-14,Clothing,53,1590.0,59,4,0,0,30.0,0.0,25.537376925447536,
2023-04-14,Household,103,1545.0,59,4,0,0,15.0,0.0,25.537376925447536,0.9290262839792314
2023-04-14,Electronics,40,2000.0,59,4,0,0,50.0,0.0,25.537376925447536,0.9290262839792314
2023-04-15,Clothing,60,1800.0,69,5,1,0,30.0,0.0,29.212594472401456,3.554241929170548
2023-04-15,Household,121,1815.0,69,5,1,0,15.0,0.0,29.212594472401456,3.554241929170548
2023-04-15,Electronics,48,2400.0,69,5,1,0,50.0,0.0,29.212594472401456,3.554241929170548
2023-04-16,Clothing,63,1890.0,69,6,1,0,30.0,0.0,25.910189547257296,0.3354891543238936
2023-04-16,Household,146,1861.5,69,6,1,0,12.75,1.0,25.910189547257296,0.3354891543238936
2023-04-16,Electronics,46,2300.0,69,6,1,0,50.0,0.0,25.910189547257296,0.3354891543238936
2023-04-17,Clothing,57,1710.0,59,0,0,0,30.0,0.0,20.899646945114227,4.6011432355929465
2023-04-17,Household,125,1593.75,59,0,0,0,12.75,1.0,20.899646945114227,4.6011432355929465
2023-04-17,Electronics,38,1900.0,59,0,0,0,50.0,0.0,20.899646945114227,4.6011432355929465
2023-04-18,Clothing,61,1830.0,64,1,0,0,30.0,0.0,22.129004608620715,0.0
2023-04-18,Household,,,64,1,0,0,15.0,0.0,22.129004608620715,0.0
2023-04-18,Electronics,42,2100.0,64,1,0,0,50.0,0.0,22.129004608620715,0.0
2023-04-19,Clothing,54,1620.0,59,2,0,0,30.0,0.0,24.74579942191674,0.8029497756447115
2023-04-19,Household,103,1545.0,59,2,0,0,15.0,0.0,24.74579942191674,0.8029497756447115
2023-04-19,Electronics,40,2000.0,59,2,0,0,50.0,0.0,24.74579942191674,0.8029497756447115
2023-04-20,Clothing,51,1530.0,59,3,0,0,30.0,0.0,27.97632982116643,0.6230454702533459
2023-04-20,Household,124,1581.0,59,3,0,0,12.75,1.0,27.97632982116643,0.6230454702533459
2023-04-20,Electronics,41,2050.0,59,3,0,0,50.0,0.0,27.97632982116643,0.6230454702533459
2023-04-21,Clothing,62,1860.0,64,4,0,0,30.0,0.0,21.76895693116519,0.0
2023-04-21,Household,136,1734.0,64,4,0,0,12.75,1.0,21.76895693116519,0.0
2023-04-21,Electronics,42,2100.0,64,4,0,0,50.0,0.0,21.76895693116519,0.0
2023-04-22,Clothing,75,1912.5,59,5,1,0,25.5,1.0,24.166267256708846,7.440867051140101
2023-04-22,Household,103,1545.0,59,5,1,0,15.0,0.0,24.166267256708846,7.440867051140101
2023-04-22,Electronics,40,2000.0,59,5,1,0,50.0,0.0,24.166267256708846,7.440867051140101
2023-04-23,Clothing,85,2167.5,69,6,1,0,25.5,1.0,27.30468942270575,0.7534744489569476
2023-04-23,Household,121,1815.0,69,6,1,0,15.0,0.0,27.30468942270575,0.7534744489569476
2023-04-23,Electronics,47,2350.0,69,6,1,0,50.0,0.0,27.30468942270575,0.7534744489569476
2023-04-24,Clothing,76,1938.0,59,0,0,0,25.5,1.0,23.48717946720187,1.934481995205381
2023-04-24,Household,103,1545.0,59,0,0,0,15.0,0.0,23.48717946720187,1.934481995205381
2023-04-24,Electronics,39,1950.0,59,0,0,0,50.0,0.0,23.48717946720187,1.934481995205381
2023-04-25,Clothing,57,1710.0,59,1,0,0,30.0,0.0,21.600915245075484,0.292471506908345
2023-04-25,Household,104,1560.0,59,1,0,0,15.0,0.0,21.600915245075484,0.292471506908345
2023-04-25,Electronics,39,1950.0,59,1,0,0,50.0,0.0,21.600915245075484,0.292471506908345
2023-04-26,Clothing,53,1590.0,59,2,0,0,30.0,0.0,26.0565362284051,1.238445447175617
2023-04-26,Household,103,1545.0,59,2,0,0,15.0,0.0,26.0565362284051,1.238445447175617
2023-04-26,Electronics,40,2000.0,59,2,0,0,50.0,0.0,26.0565362284051,1.238445447175617
2023-04-27,Clothing,57,1710.0,59,3,0,0,30.0,0.0,21.218937256760725,0.2058061628312735
2023-04-27,Household,104,1560.0,59,3,0,0,15.0,0.0,21.218937256760725,0.2058061628312735
2023-04-27,Electronics,38,1900.0,59,3,0,0,50.0,0.0,21.218937256760725,0.2058061628312735
2023-04-28,Clothing,54,1620.0,58,4,0,0,30.0,0.0,23.878148091935394,0.2664458066080535
2023-04-28,Household,122,1555.5,58,4,0,0,12.75,1.0,23.878148091935394,0.2664458066080535
2023-04-28,Electronics,39,1950.0,58,4,0,0,50.0,0.0,23.878148091935394,
2023-04-29,Clothing,53,1590.0,58,5,1,0,30.0,0.0,24.526696611619215,6.166208091435396
2023-04-29,Household,122,1555.5,58,5,1,0,12.75,1.0,24.526696611619215,6.166208091435396
2023-04-29,Electronics,39,1950.0,58,5,1,0,50.0,0.0,24.526696611619215,6.166208091435396
2023-04-30,Clothing,69,2070.0,73,6,1,0,30.0,0.0,23.579118888732566,0.0
2023-04-30,Household,129,1935.0,73,6,1,0,15.0,0.0,23.579118888732566,0.0
2023-04-30,Electronics,48,2400.0,73,6,1,0,50.0,0.0,23.579118888732566,
2023-05-01,Clothing,60,1800.0,63,0,0,0,30.0,0.0,22.06049464689097,0.0
2023-05-01,Household,111,1665.0,63,0,0,0,15.0,0.0,22.06049464689097,0.0
2023-05-01,Electronics,41,2050.0,63,0,0,0,50.0,0.0,22.06049464689097,0.0
2023-05-02,Clothing,53,1590.0,58,1,0,0,30.0,0.0,24.38360302708599,0.5627746130065256
2023-05-02,Household,102,1530.0,58,1,0,0,15.0,0.0,24.38360302708599,0.5627746130065256
2023-05-02,Electronics,39,1950.0,58,1,0,0,50.0,0.0,24.38360302708599,0.5627746130065256
2023-05-03,Clothing,53,1590.0,58,2,0,0,30.0,0.0,24.81340473158243,3.4363537903393357
2023-05-03,Household,122,1555.5,58,2,0,0,12.75,1.0,24.81340473158243,3.4363537903393357
2023-05-03,Electronics,59,2507.5,58,2,0,0,42.5,1.0,24.81340473158243,3.4363537903393357
2023-05-04,Clothing,78,2340.0,83,3,0,0,30.0,0.0,24.591006202929194,1.246427129985546
2023-05-04,Household,176,2244.0,83,3,0,0,12.75,1.0,24.591006202929194,1.246427129985546
2023-05-04,Electronics,81,3442.5,83,3,0,0,42.5,1.0,24.591006202929194,1.246427129985546
2023-05-05,Clothing,78,2340.0,83,4,0,0,30.0,0.0,24.961215975839146,3.8424320584378577
2023-05-05,Household,147,2205.0,83,4,0,0,15.0,0.0,24.961215975839146,3.8424320584378577
2023-05-05,Electronics,81,3442.5,83,4,0,0,42.5,1.0,,3.8424320584378577
2023-05-06,Clothing,93,2790.0,98,5,1,0,30.0,0.0,24.59035620419207,0.0
2023-05-06,Household,174,2610.0,98,5,1,0,15.0,0.0,24.59035620419207,0.0
2023-05-06,Electronics,94,3995.0,98,5,1,0,42.5,1.0,24.59035620419207,0.0
2023-05-07,Clothing,68,2040.0,73,6,1,0,30.0,0.0,24.21813147415813,0.0
2023-05-07,Household,129,1935.0,73,6,1,0,15.0,0.0,24.21813147415813,0.0
2023-05-07,Electronics,48,2400.0,73,6,1,0,50.0,0.0,24.21813147415813,0.0
2023-05-08,Clothing,55,1650.0,58,0,0,0,30.0,0.0,22.262075037974963,2.420799602169194
2023-05-08,Household,102,1530.0,58,0,0,0,15.0,,22.262075037974963,2.420799602169194
2023-05-08,Electronics,38,1900.0,58,0,0,0,50.0,0.0,22.262075037974963,2.420799602169194
2023-05-09,Clothing,56,1680.0,57,1,0,0,30.0,0.0,20.278593266908675,0.27919088839207196
2023-05-09,Household,100,1500.0,57,1,0,0,15.0,0.0,20.278593266908675,0.27919088839207196
2023-05-09,Electronics,37,1850.0,57,1,0,0,50.0,0.0,,0.27919088839207196
2023-05-10,Clothing,57,1710.0,57,2,0,0,30.0,0.0,18.992554439813187,0.5373937722569067
2023-05-10,Household,100,1500.0,57,2,0,0,15.0,0.0,18.992554439813187,0.5373937722569067
2023-05-10,Electronics,36,1800.0,57,2,0,0,50.0,0.0,18.992554439813187,0.5373937722569067
2023-05-11,Clothing,49,1470.0,57,3,0,0,30.0,0.0,27.69415597191945,2.3784588835067733
2023-05-11,Household,99,1485.0,57,3,0,0,15.0,0.0,27.69415597191945,2.3784588835067733
2023-05-11,Electronics,40,2000.0,57,3,0,0,50.0,0.0,27.69415597191945,2.3784588835067733
2023-05-12,Clothing,55,1650.0,57,4,0,0,30.0,0.0,21.5988025079789,2.924520022085011
2023-05-12,Household,100,1500.0,57,4,0,0,15.0,0.0,21.5988025079789,2.924520022085011
2023-05-12,Electronics,37,1850.0,57,4,0,0,50.0,0.0,21.5988025079789,2.924520022085011
2023-05-13,Clothing,65,1950.0,67,5,1,0,30.0,0.0,21.07377501300553,3.5129179109915247
2023-05-13,Household,118,1770.0,67,5,1,0,15.0,0.0,21.07377501300553,3.5129179109915247
2023-05-13,Electronics,64,2720.0,67,5,1,0,42.5,1.0,,3.5129179109915247
2023-05-14,Clothing,89,2269.5,67,6,1,0,25.5,1.0,21.486216054094005,1.2878238339089885
2023-05-14,Household,118,1770.0,67,6,1,0,15.0,0.0,21.486216054094005,1.2878238339089885
2023-05-14,Electronics,65,2762.5,67,6,1,0,42.5,1.0,21.486216054094005,1.2878238339089885
2023-05-15,Clothing,76,1938.0,57,0,0,0,25.5,1.0,21.310097740984347,0.1404370690847585
2023-05-15,Household,100,1500.0,57,0,0,0,15.0,0.0,21.310097740984347,0.1404370690847585
2023-05-15,Electronics,56,2380.0,57,0,0,0,42.5,1.0,21.310097740984347,0.1404370690847585
2023-05-16,Clothing,71,1810.5,57,1,0,0,25.5,1.0,24.96128834268105,0.9620662886410289
2023-05-16,Household,100,1500.0,57,1,0,0,15.0,0.0,24.96128834268105,
2023-05-16,Electronics,58,2465.0,57,1,0,0,42.5,1.0,24.96128834268105,0.9620662886410289
2023-05-17,Clothing,59,1770.0,62,2,0,0,30.0,0.0,23.040715362608598,0.0
2023-05-17,Household,109,1635.0,62,2,0,0,15.0,0.0,23.040715362608598,0.0
2023-05-17,Electronics,41,2050.0,62,2,0,0,50.0,0.0,23.040715362608598,0.0
2023-05-18,Clothing,53,1590.0,56,3,0,0,30.0,0.0,22.738513206764654,0.13412691466828996
2023-05-18,Household,98,1470.0,56,3,0,0,15.0,0.0,22.738513206764654,
2023-05-18,Electronics,306,15300.0,56,3,0,0,50.0,0.0,22.738513206764654,0.13412691466828996
2023-05-19,Clothing,55,1650.0,61,4,0,0,30.0,0.0,25.74304502716359,0.0
2023-05-19,Household,107,1605.0,61,4,0,0,15.0,0.0,25.74304502716359,0.0
2023-05-19,Electronics,41,2050.0,61,4,0,0,50.0,0.0,25.74304502716359,0.0
2023-05-20,Clothing,65,1950.0,66,5,1,0,30.0,,20.33808781273476,0.5041656738485865
2023-05-20,Household,116,1740.0,66,5,1,0,15.0,0.0,20.33808781273476,0.5041656738485865
2023-05-20,Electronics,42,2100.0,66,5,1,0,50.0,0.0,20.33808781273476,0.5041656738485865
2023-05-21,Clothing,64,1920.0,66,6,1,0,30.0,0.0,20.946318594975292,0.46562178441532875
2023-05-21,Household,116,1740.0,66,6,1,0,15.0,0.0,20.946318594975292,0.46562178441532875
